ID,Name,Lat,Long,Alt,1960,1970,1980,1991,2000,2010
2922003,Mucuri,-18.08853974,-39.54754589,5.587805,25571,16766,15143,17606,28062,36043
3103405,Ara_uai,-16.8517814,-42.06420655,317.435168,26980,30280,31369,33826,35713,36041
1503200,Igarape-A_u,-1.124322,-47.62237549,42.533392,20776,15966,23007,27307,32400,35843
3170800,Varzea da Palma,-17.59757018,-44.73034658,519.618834,7530,11096,18553,29523,31641,35804
2411205,Santa Cruz,-8.237961118,-40.33768766,501.855849,16680,20323,22337,28654,31294,35759
3541604,Promissao,-21.5388675,-49.85773523,431.256791,19884,20544,20218,27981,31105,35688
2207009,Oeiras,-7.016418006,-42.13140566,165.783474,40306,41576,47315,51891,33910,35646
2615409,Toritama,-8.006650271,-36.05684349,357.158256,4918,6382,8619,14907,21800,35631
2408300,Nova Cruz,-6.480064792,-35.43230039,102.798475,22644,22285,26048,30053,33834,35541
1200609,Tarauaca (Seabra),-8.155668592,-70.75550106,172.144466,21788,23862,28358,22287,26037,35526
3518602,Guariba,-21.357996,-48.23405673,613.054947,9042,11448,18893,28911,31085,35491
5210406,Itaberai,-16.02113021,-49.80347937,722.238295,27113,25371,25830,24852,27879,35412
2310704,Pentecoste,-3.796266736,-39.26700873,65.182101,27739,34620,32132,32252,32600,35412
2607653,Itambe (Tambe),-23.66009858,-51.99000431,414.538251,39203,25083,28167,34250,34982,35398
3300605,Bom Jesus do Itabapoana,-21.13449744,-41.6776798,90.708256,38019,29418,27970,29873,33655,35384
3301306,Casimiro de Abreu,-22.4795365,-42.20421054,22.479396,13123,16799,22171,33845,22152,35373
3539509,Pitangueiras,-23.23030385,-51.58576806,651.77399,14574,15813,18607,29490,31156,35314
2613107,Sao Caitano,-8.3273605,-36.1373598,555.245421,31049,23933,24605,29598,33426,35278
3145901,Ouro Branco,-6.699658947,-36.94629508,223.020532,6347,6329,12203,27423,30383,35260
3505302,Barra Bonita,-26.6522936,-53.44130254,317.891799,14445,17328,22596,30841,35487,35256
2921708,Morro do Chapeu,-11.55012611,-41.15909651,1014.780276,45275,23433,31827,31776,34494,35207
2308005,Massape,-3.523870584,-40.34213486,84.950289,17801,21715,23236,23689,29574,35201
2602001,Bodoco,-7.779342627,-39.93616319,446.964454,20399,22121,25803,28507,31731,35178
2905800,Camamu,-13.94707634,-39.10056972,7,36965,33273,36156,32850,33661,35160
2600104,Afogados da Ingazeira,-7.748327586,-37.63768602,515.346206,23005,16529,24496,29617,32922,35091
3502507,Aparecida,-6.783695141,-38.08333825,215.437542,19529,24669,29337,33247,34904,35043
1500305,Afua,-0.159171694,-50.39142759,3.136401,14440,17826,23339,20008,29505,35017
3201407,Castelo,-20.60206509,-41.2022127,108.80458,40003,25759,25879,29592,32756,34826
3112307,Capelinha,-17.69538522,-42.51607537,955.646698,18263,19634,23722,30338,31231,34796
2401008,Apodi,-5.663769819,-37.79778448,76.244612,17607,21056,27541,31175,34174,34777
5000609,Amambai,-23.10058224,-55.24382769,481.340413,24370,22667,58524,25951,29484,34739
2922607,Nilo Pe_anha,-13.60449442,-39.11298551,50.023852,20406,22113,23897,29544,35139,34711
4321501,Torres,-29.33593061,-49.73040449,6.116708,35389,41129,41615,37474,30880,34646
2107803,Parnarama,-5.684467176,-43.09040135,83.097975,19390,24109,35284,31332,32469,34613
4318903,Sao Luiz Gonzaga,-28.40664695,-54.95965955,259.81157,55537,41061,47540,41671,39553,34558
3500709,Agudos,-22.474037,-48.99015629,601.384374,16939,18543,24472,31706,32484,34532
1502905,Curu_a,-0.73249551,-47.85126509,16.082956,20377,22537,24402,25776,26160,34490
1300805,Borba,-4.390619892,-59.59455902,29.014905,20318,16514,23562,17217,28619,34452
3134400,Iturama,-19.73194752,-50.20197358,438.971572,14785,42644,47565,45699,28814,34440
3306206,Vassouras,-22.40900757,-43.66387402,436.12343,46341,41148,44322,28649,31451,34439
2306900,Jaguaribe,-5.886459045,-38.62300505,123.318804,21276,26161,28549,32340,35062,34416
3101508,Alem Paraiba,-21.87680371,-42.6959466,149.027604,31789,28442,28838,30932,33610,34341
2901007,Amargosa,-13.03445136,-39.5981225,393.843499,31040,24443,25211,28026,31108,34340
4313706,Palmeira das Miss_es,-27.90062088,-53.31495391,623.212432,56693,58658,65998,52968,38192,34335
2605103,Custodia,-8.089002,-37.64109659,547.986904,27862,20711,26823,28849,29969,34305
2108306,Penalva,-3.293233318,-45.17646169,17.909994,18743,22644,26088,29287,30299,34246
1504901,Muana,-1.530026208,-49.21683244,6.205626,12553,14985,18699,22367,25467,34237
2112407,Turia_u,-1.669022048,-45.36915242,13.905937,17658,23867,57472,39599,31289,33956
1505908,Porto de Moz,-1.746090089,-52.24247692,12.672152,7231,7523,11807,15407,23545,33951
2928000,Santaluz (Santa Luzia),-11.25336003,-39.3773778,356.573248,10300,16312,23120,30634,30955,33816
3500105,Adamantina,-21.68831148,-51.07336475,451.118802,33818,31798,32044,32091,33497,33797
2614105,Sertania,-8.07245,-37.2673901,561.365665,27241,31373,32477,31510,31657,33723
4302808,Ca_apava do Sul,-30.51474323,-53.48756892,432.546779,40971,33829,32974,34618,34643,33700
1500503,Almeirim,-1.527338803,-52.57683509,18.728788,7083,11889,33082,33442,33957,33665
2110708,Sao Domingos do Maranhao,-5.565642,-44.39287926,183.585151,27573,20440,28882,34404,33049,33630
4213609,Porto Uniao,-26.2300049,-51.08160463,759.760874,32248,22792,27711,29798,31858,33497
1300607,Benjamin Constant,-4.374989019,-70.02734843,69.803811,10373,15127,24650,18312,23219,33391
2302107,Baturite,-4.331205156,-38.88002138,173.037196,20510,22220,24460,27147,29861,33326
2102101,Brejo,-3.679178,-42.75084783,53.017318,23810,22049,25555,27153,27513,33314
2929305,Sao Gon_alo dos Campos,-12.4303098,-38.94977243,237.168719,33038,21858,21711,24288,27000,33289
2910602,Esplanada,-11.7994095,-37.94498147,157.060559,14041,16671,19016,23205,27230,33278
2926301,Riachao do Jacuipe,-11.80597903,-39.38303549,223.714815,48865,49864,62887,37610,31633,33081
2600401,agua Preta,-8.709122552,-35.51855735,92.734663,34416,28166,37013,36609,28531,33046
2906808,Cansan_ao,-10.66674991,-39.49660501,397.14403,12739,18790,24423,30903,31947,32923
4203600,Campos Novos,-27.39905298,-51.22367299,938.56937,40067,43135,39389,42813,28729,32829
2924405,Pilao Arcado,-9.997771056,-42.48475676,407.651639,16680,24803,27899,31949,30713,32815
3525706,Jose Bonifacio,-21.05371904,-49.68628272,444.057478,19725,20738,22970,26488,28714,32774
3305000,Sao Joao da Barra,-21.64045775,-41.05034815,8.131209,54833,55619,54597,59561,27682,32767
4119608,Pitanga,-24.75274775,-51.76315401,884.210655,56006,64014,84502,64514,35861,32645
1301100,Careiro,-3.82244727,-60.36380984,25.175384,33108,40768,34972,31816,27554,32631
2613503,Sao Jose do Belmonte (Manissobal),-7.861740055,-38.75945378,491.6322,25549,23101,29261,31015,31652,32620
4112009,Jaguariaiva,-24.2530565,-49.7121863,839.365602,14051,15100,15310,25149,30780,32616
2103703,Cururupu,-1.825520781,-44.86776162,17.382887,46904,33880,38094,41332,33747,32594
2804508,Nossa Senhora da Gloria,-10.21568685,-37.41992146,288.435353,8209,13716,20422,23478,26910,32514
2611002,Petrolandia,-27.52812683,-49.69486862,422.203676,9948,14499,23709,32963,27320,32485
5209101,Goiatuba,-18.01063324,-49.36664347,802.512575,18670,24579,26942,32479,31130,32481
2708501,Sao Luis do Quitunde,-9.314117369,-35.56549084,67.585919,13262,16121,25862,31238,29543,32416
2210607,Sao Raimundo Nonato,-9.015360482,-42.69228516,341.636719,33119,47092,57721,44208,26890,32347
2906303,Canavieiras,-15.67977748,-38.94737587,7.921183,62259,33460,42118,33019,35322,32331
3113305,Carangola,-20.73255051,-42.03222452,412.286325,34939,34121,33381,40053,31921,32321
1200302,Feijo,-8.16024753,-70.35398361,159.822497,13722,15768,19571,17769,26722,32311
2907806,Cicero Dantas,-10.59217153,-38.38341913,439.955698,29377,34529,37605,27201,30934,32304
4309100,Gramado,-29.37973752,-50.8719457,816.590057,11144,12378,16325,22095,28593,32300
2206209,Miguel Alves,-4.168215582,-42.89316665,42.263206,20002,24597,26640,27679,29849,32292
2916500,Itapicuru,-11.3109527,-38.21861238,156.011359,27822,16942,19693,24851,27315,32278
2307007,Jaguaruana,-4.839555168,-37.78239148,15.801246,17817,22437,24905,25917,29735,32239
2405801,Joao Camara (Baixa Verde),-5.538423383,-35.81678787,158.599328,13928,18310,22826,25854,29248,32203
4102406,Bandeirantes,-19.9209203,-54.36319389,633.226742,30220,38773,33743,34310,33732,32182
5003306,Coxim,-18.50841054,-54.75805595,205.12382,12997,18537,27627,33549,30866,32180
3132503,Itamarandiba,-17.85851733,-42.84915776,949.664988,33437,27020,28897,32506,29400,32177
3500303,Aguai,-22.059684,-46.97969311,662.483019,10986,13171,17062,23363,28195,32168
4117701,Palmeira,-27.58226207,-50.15900141,871.851873,17116,20030,24235,29046,30847,32125
2512101,Pombal,-6.769855485,-37.79826727,191.907703,45569,36191,39953,39511,31954,32117
4109609,Guaratuba,-25.87424198,-48.57572596,7.101955,6694,9734,12183,17998,27257,32088
2904902,Cachoeira,-12.5962108,-38.96939807,53.996198,28363,27382,27953,28290,30416,32035
3151503,Piumhi (Piui),-20.47088287,-45.96056867,812.011485,17862,17141,20923,24938,28783,31885
1300300,Autazes,-3.578663642,-59.13356709,20.491551,14049,14217,16030,17107,24345,31876
2613602,Sao Jose do Egito,-7.474025183,-37.27507219,597.671902,25563,23607,26149,28676,29468,31838
3201902,Domingos Martins,-20.36423852,-40.65939635,519.664499,20801,24453,27576,35598,30559,31824
3162104,Sao Gotardo,-19.31270019,-46.05314404,1060.392105,25292,18223,17325,19697,27631,31807
2313609,Ubajara,-3.848491435,-40.90714393,868.569368,17032,17700,20351,23374,27095,31792
5106505,Pocone,-16.25950947,-56.62650935,153.666083,14649,18832,23359,29856,30773,31778
2106904,Mon_ao,-3.49393248,-45.24758467,11.092739,36179,50090,66881,25362,26043,31748
3550407,Sao Pedro,-5.897980282,-35.64031103,58.588448,9374,10141,13175,20176,27897,31688
3513108,Cravinhos,-21.3404305,-47.73004235,794.656311,13771,14230,16942,22561,28411,31688
2113009,Vitorino Freire,-4.2911865,-45.24418514,71.668744,79106,36792,28206,30885,27462,31654
2310209,Paracuru,-3.411635009,-39.02954534,28.524682,20083,24522,28603,20942,27541,31638
2605301,Exu,-7.516307,-39.72272834,527.43128,23821,30551,33316,31941,32423,31636
3505203,Bariri,-22.071978,-48.74152477,435.446426,18250,17497,19888,24542,28224,31603
3146008,Ouro Fino,-22.28352442,-46.38008083,866.254495,26747,19606,22420,30593,29416,31580
3550209,Sao Miguel Arcanjo,-23.87949,-47.99558915,665.758,11392,13864,17150,25382,30798,31452
1303908,Sao Paulo de Oliven_a,-3.466509623,-68.94485349,86.623249,15488,18814,19391,13623,23113,31426
5218300,Posse,-14.08773356,-46.36201044,834.231601,10545,13286,21679,23518,25696,31417
1503507,Irituia,-1.771474995,-47.44075561,17.251349,20004,33393,44968,31110,30518,31382
1702208,Araguatins,-5.650586473,-48.12350734,116.261365,14767,12542,18225,27861,26010,31324
2310308,Parambu,-6.210336002,-40.69420724,474.988558,13742,21925,29542,30079,32302,31320
5210208,Ipora,-16.44000267,-51.11959509,582.458927,10952,17199,27244,29688,31300,31274
3128006,Guanhaes,-18.77715079,-42.9370491,781.812458,26905,22426,22781,25173,27828,31266
4122305,Rio Negro,-19.44742911,-54.98750232,253.663447,30263,18436,21676,26315,28710,31261
2909307,Correntina,-13.34177182,-44.6410867,574.456246,23901,30365,34785,28005,30583,31259
2112902,Vitoria do Mearim (Baixo Mearim),-3.482047365,-44.86957224,7.780962,28081,34168,50409,50294,29953,31234
3108602,Brasilia de Minas,-16.20587269,-44.42753309,738.125794,41656,38363,40322,44979,30266,31221
2108504,Pindare-Mirim,-3.605500575,-45.34686792,8.250127,84863,23585,26466,31579,27517,31145
3124302,Espinosa,-14.92527181,-42.81298184,568.198077,22068,29351,32711,37594,30978,31113
2307502,Lavras da Mangabeira,-6.754747977,-38.96727505,256.085909,28871,30838,30526,30751,31203,31096
3200102,Afonso Claudio,-20.07704001,-41.12545972,360.799057,47240,47383,48290,32527,32232,31086
2414407,Touros,-5.202606801,-35.45529317,9.402165,17947,19442,19731,27043,27879,31076
5101704,Barra do Bugres,-15.06625794,-57.18640869,180.532606,4332,22250,23637,22264,27460,31058
3513702,Descalvado,-21.909083,-47.62066397,688.719501,15780,15510,20338,25750,28921,31053
4317301,Santa Vitoria do Palmar,-33.51986003,-53.36700638,22.271285,17726,23458,27170,34462,33304,31002
3202801,Itapemirim,-21.01109963,-40.83614512,0.690257,31960,28558,35110,44492,28121,30988
2309300,Nova Russas,-4.70680835,-40.56530335,244.410516,31702,41052,46604,37832,29347,30977
2106607,Mat_es,-5.522465019,-43.20120828,186.948543,16448,19200,23773,25318,26433,30930
3534609,Osvaldo Cruz,-21.7970835,-50.87313911,463.431859,26441,23377,26116,28918,29648,30917
2402204,Canguaretama,-6.374925216,-35.12853966,6.731783,14617,15579,17981,22919,27011,30900
3168002,Taiobeiras,-15.81152144,-42.22791555,821.673104,11844,14023,19126,26673,27347,30894
2111409,Sao Luis Gonzaga do Maranhao (Ipixuna),-4.373918491,-44.6627085,32.80281,54928,47610,47125,45361,32605,30892
2603009,Cabrobo,-8.515105483,-39.30984134,326.644505,18451,19522,20869,23965,26741,30883
2513901,Sao Bento,-6.489307541,-37.44934966,151.06145,7239,10975,14406,21579,26225,30880
2805406,Po_o Redondo,-9.805790208,-37.68421371,181.909281,4231,9298,16731,20155,26022,30877
2302305,Bela Cruz,-3.055106724,-40.16684291,17.617453,12685,18319,21867,25966,28358,30873
2509701,Monteiro,-7.892217,-37.12268068,604.66561,25339,25396,26857,27052,27687,30844
3200201,Alegre,-20.76326514,-41.53648832,258.903387,49985,40312,33519,30422,31714,30784
4113304,Laranjeiras do Sul,-25.40168151,-52.40884742,839.747342,36087,39651,62883,54102,30025,30783
2609501,Nazare da Mata,-7.737688,-35.2213387,88.007934,44943,23742,25463,26539,29254,30782
2801306,Capela,-9.412931556,-36.07500849,75.095885,18869,20114,23014,25105,26518,30769
1303106,Nova Olinda do Norte,-3.887592832,-59.09307403,12.073148,8421,11903,13210,12949,23725,30761
2608107,Joao Alfredo,-7.860188727,-35.59150237,325.317687,27369,24025,25262,27419,27023,30735
2616308,Vicencia,-7.6529595,-35.32030069,116.293655,25921,25270,26030,28018,28820,30731
3145307,Novo Cruzeiro,-17.47488886,-41.87539154,785.47346,36290,31422,31214,30748,30453,30726
3519303,Ibate,-21.955602,-48.00238821,831.183665,6311,7475,11453,18827,26462,30724
4308607,Garibaldi,-29.25454911,-51.52954846,606.375498,19328,20812,23041,25926,28337,30692
4108809,Guaira,-20.32014433,-48.31447049,517.525043,21486,32875,29169,30000,28659,30669
1301407,Eirunepe,-6.667352567,-69.86629026,122.174399,8408,10882,14770,20372,26074,30666
2926400,Riacho de Santana,-6.264730547,-38.31483303,262.167077,23959,29387,33113,27259,28643,30651
5007208,Rio Brilhante,-21.80119526,-54.54224222,318.300106,5626,10269,15579,22509,22640,30647
4307807,Estrela,-29.50347188,-51.97026029,24.436677,27753,30752,37412,26686,27401,30628
3518206,Guararapes,-21.25344649,-50.64263905,413.249123,27595,23324,22515,26689,28843,30600
2803203,Itaporanga d'Ajuda,-10.99673277,-37.30782693,11.579321,14306,13872,16605,20324,25482,30428
2917706,Jaguarari,-10.26285426,-40.19361147,655.817355,15037,17538,23044,31141,27412,30342
2911204,Gandu,-13.74378079,-39.48632408,158.656138,21419,18038,29261,26461,27160,30329
4304200,Candelaria,-29.67128542,-52.78966844,54.037231,24589,26559,26384,28012,29585,30176
2708402,Sao Jose da Tapera,-9.54939574,-37.38370777,260.499657,18130,15757,24787,27413,27562,30140
3508603,Cachoeira Paulista,-22.66475438,-45.01063041,524.071658,15327,17336,20553,23212,27205,30099
4320800,Soledade,-7.058741378,-36.36266486,523.941913,71550,46443,47569,30582,29727,30065
5220108,Sao Luis de Montes Belos,-16.51981016,-50.374288,574.498804,13740,25246,25227,25039,26383,30050
2312106,Santana do Acarau (Licania),-7.180897783,-39.73797978,531.892253,19943,22537,23728,22447,26198,29977
3546306,Santa Cruz das Palmeiras,-21.827568,-47.24941442,657.942602,10296,13000,16085,21819,25556,29974
3510005,Candido Mota,-22.7469255,-50.38839317,483.639689,21761,23583,19786,25450,29280,29911
1300706,Boca do Acre,-8.751243196,-67.39957776,106.766033,18118,19989,21842,25005,26959,29880
2927200,Ruy Barbosa,-5.879428941,-35.93548416,168.100162,31857,30948,31450,30052,29026,29869
1507201,Sao Domingos do Capim (Capim),-1.6758145,-47.77478457,8.956195,14657,29786,63545,42526,27405,29827
3114303,Carmo do Paranaiba,-18.99728903,-46.31428888,1063.747092,24287,25978,25385,27358,29460,29752
2606101,Gloria do Goita,-7.999608472,-35.29232239,148.756325,47521,28697,27224,26808,27554,29675
2604700,Correntes,-9.128665502,-36.3297019,398.861075,38933,34664,30806,27593,28021,29542
3544004,Rio das Pedras,-22.84286072,-47.60448489,627.719112,9095,8917,13468,19104,23494,29508
2923704,Paratinga,-12.69069712,-43.18202508,430.977346,16588,18409,20548,24181,27679,29475
2605707,Floresta,-23.61026714,-52.08308485,368.022651,20402,28163,32228,32336,24729,29284
1506005,Prainha,-1.8056945,-53.48181394,11.990042,8759,12304,45358,26742,27301,29265
2313104,Tabuleiro do Norte,-5.24380387,-38.12973713,38.07237,12395,19421,23242,26106,27098,29210
2110104,Santa Quiteria do Maranhao,-3.498484995,-42.56287301,30.366193,13239,14896,18336,20937,28150,29172
3531902,Morro Agudo,-20.732663,-48.05759383,555.104927,17803,16609,17437,21253,25428,29127
3200805,Baixo Guandu,-19.51424613,-41.01206774,78.900888,28689,26958,25930,27121,27819,29086
3152006,Pompeu,-19.22095718,-45.00187086,670.125471,16926,17037,17156,20350,26089,29083
3155603,Rio Pardo de Minas,-15.61307802,-42.54123198,795.873215,37466,37559,42741,48807,27237,29075
1503101,Gurupa,-1.404918,-51.64369572,16.392511,13585,13971,15582,18969,23098,29060
4108601,Goioere,-24.18918839,-53.02731891,493.880009,23732,73854,48780,45131,29750,29024
2407203,Macau,-5.11336765,-36.63497318,5.073333,18147,25800,24059,25895,25700,28974
2922300,Muritiba,-12.62337244,-38.98868882,210.301061,37419,28133,31122,24534,30644,28897
4308508,Frederico Westphalen,-27.35888241,-53.40077674,544.36496,42529,25567,29932,24935,26759,28848
3520301,Iguape,-24.7069542,-47.55313741,4.781489,15367,19211,23373,27937,27427,28844
3542206,Rancharia,-22.22845101,-50.89021169,507.517577,21496,22041,23339,26913,28772,28773
2504306,Catole do Rocha,-6.346752995,-37.74850009,301.979099,29511,23500,25855,25220,26641,28766
2704500,Maragogi,-9.015456486,-35.22301541,7.936819,14195,12764,14960,16403,21832,28746
4109708,Ibaiti,-23.84982148,-50.19066627,871.343919,20753,31537,28479,26026,26448,28725
5217401,Pires do Rio,-17.30058111,-48.28029255,768.893746,13484,18423,19253,22131,26229,28691
1505205,Oeiras do Para (Araticu),-2.004734,-49.85510611,7.081295,10541,10768,12471,18792,23255,28595
1502806,Curralinho,-1.80942342,-49.79152285,2.481094,8313,10572,12688,15204,20016,28582
3125101,Extrema,-22.85819007,-46.32216174,899.927683,8864,8910,10777,14314,19219,28564
3505609,Barrinha,-21.1917435,-48.16281352,512.965242,6552,8430,12563,18853,24207,28503
3538808,Piraju,-23.1929915,-49.38397449,555.892499,23913,20336,21386,26076,27897,28489
2500304,Alagoa Grande,-7.036775,-35.63389198,143.250689,33219,31635,30447,30128,29169,28482
3201605,Concei_ao da Barra,-18.5984623,-39.72747442,0,32059,32078,28386,22282,26494,28477
2101004,Arari,-3.45917097,-44.77883465,7.799486,16340,17792,22275,24826,26366,28477
2805703,Propria,-10.20820732,-36.84209936,13.917535,20461,21309,21298,25091,27385,28457
4110102,Imbituva,-25.23061304,-50.59747297,857.737853,18742,20332,21985,25621,24496,28455
2205706,Luis Correia,-2.881566536,-41.66456723,4.84277,14808,20521,25617,28835,24253,28422
2907103,Carinhanha,-14.3020069,-43.7617772,446.452146,21334,19390,22286,25565,27272,28378
1504307,Maracana,-0.76241946,-47.45526796,21.232481,18855,18089,21112,25575,27571,28376
2308302,Milagres,-12.87057492,-39.8591271,424.017974,14744,18910,20795,24187,26959,28317
3510807,Casa Branca,-21.77798699,-47.0797582,718.092784,17212,18170,21751,25308,26800,28312
3520400,Ilhabela,-23.7886525,-45.35405667,87.188124,5039,5707,7810,13538,20836,28176
2112100,Timbiras,-4.253840505,-43.93843397,37.124736,17650,18648,20240,22960,26401,28007
3520103,Igarapava,-20.03961253,-47.75106657,609.601435,26972,21202,20257,22324,25925,27960
4311007,Jaguarao,-32.56356867,-53.37752292,20.019821,18376,22451,23270,27755,30093,27942
2605905,Gameleira,-8.583835771,-35.38661078,97.768769,15211,14890,16950,19641,24003,27915
3202306,Gua_ui,-20.77533781,-41.67949629,596.716833,32577,16715,19397,21964,25492,27853
2923803,Paripiranga,-10.67599231,-37.8704477,447.002154,27855,32208,35437,26027,26591,27782
2409407,Pau dos Ferros,-6.114731839,-38.20326152,201.100047,16678,12138,16217,20827,24758,27733
3111606,Campos Gerais,-21.23869791,-45.75690737,864.649533,20361,19333,21310,23946,26541,27623
3168408,Tarumirim,-19.28149487,-42.00773458,298.680373,63022,48438,35965,30148,26398,27603
3119302,Coromandel,-18.4738506,-47.20154773,933.575114,15972,20098,20933,24954,27452,27551
2208304,Piracuruca,-3.929287494,-41.70904155,72.237697,19621,25143,29399,31163,24786,27548
4311304,Lagoa Vermelha,-28.20887025,-51.52722853,805.862284,37811,28791,28270,28733,29833,27529
3530102,Mirandopolis,-21.13208699,-51.10564039,412.22447,25318,23549,21530,24433,25936,27475
2309409,Novo Oriente,-5.533864836,-40.77476727,346.114615,14408,17361,24692,26318,26119,27461
1300508,Barreirinha,-2.798149837,-57.06775049,11.234609,10682,11722,15391,16316,22579,27361
3203007,Iuna,-20.34859951,-41.53288869,683.118778,32210,31876,37613,23260,26112,27340
3502903,Ara_oiaba da Serra,-23.5073198,-47.58724294,625.457703,12143,6557,8540,14544,19816,27323
2922508,Nazare,-13.03514822,-39.01062258,11.829648,27722,21780,23599,25954,26365,27269
4308201,Flores da Cunha,-29.03114214,-51.18222058,754.909601,12985,14626,15479,19869,23678,27135
2805604,Porto da Folha,-9.919258872,-37.27663485,56.909706,11493,15924,22862,23476,25664,27124
2102200,Buriti,-3.9455715,-42.92510618,54.824899,19048,19231,22158,22856,24126,27042
4209003,Joa_aba,-27.17394453,-51.50668973,525.246187,34501,20794,24717,28144,24066,27005
2803609,Laranjeiras,-10.79702951,-37.1605682,35.732826,12250,10627,13270,18944,23560,26903
3303005,Miracema,-21.4111633,-42.19841141,149.013945,21069,21187,22007,25091,27064,26829
1504604,Mocajuba,-2.582872973,-49.50902346,14.514668,7887,9087,12789,18496,20542,26745
2705507,Murici,-9.316301144,-35.94755559,84.048233,36649,26599,25852,28724,24671,26706
2516003,Solanea,-6.7598975,-35.65615841,625.781341,23161,25699,30376,32732,30658,26689
3144003,Mutum,-19.80718922,-41.43913852,251.854638,36490,32910,26036,27039,26693,26672
4116901,Nova Esperan_a,-23.18425139,-52.20486636,570.781349,43095,29379,23947,24189,25729,26613
1504406,Marapanim,-0.712150996,-47.70254875,10.012599,20233,16922,17725,20087,24718,26605
2917300,Itubera (Santarem),-13.73615691,-39.14904249,11.286142,13943,15933,27599,20553,24133,26592
2302701,Campos Sales,-7.0733835,-40.37900313,560.89284,22797,31694,32121,23282,25566,26510
2312700,Senador Pompeu,-5.589343752,-39.37532533,182.479267,21575,24693,26903,26597,27225,26494
3110608,Cambui,-22.61109716,-46.05801936,883.10954,13557,15717,17301,22302,22969,26491
2110609,Sao Bernardo,-3.36543651,-42.42300966,41.716878,17487,19795,22572,24667,22720,26480
2921203,Miguel Calmon,-11.42834421,-40.59606961,545.773667,28385,23009,23393,25260,28267,26466
2614600,Tabira,-7.591136513,-37.54026577,566.587387,24650,16245,19407,22726,24065,26430
2311603,Reden_ao,-4.22295815,-38.72957075,94.71711,33349,37669,42647,22757,24993,26423
3547502,Santa Rita do Passa Quatro,-21.70714401,-47.47898085,763.076801,17921,19064,20846,24124,26138,26420
3537909,Pilar do Sul,-23.814612,-47.71550772,693.031191,8060,10265,13844,19488,23948,26411
3551504,Serra Negra,-21.20947798,-47.5977621,560.757669,11808,13650,17314,21704,23851,26362
3304003,Pirai,-22.62875691,-43.89935119,384.700578,23050,24150,28786,33782,22118,26309
2927705,Santa Cruz Cabralia,-16.33809658,-39.01318258,6.716162,10765,27171,49379,6535,23888,26198
2105005,Humberto de Campos,-2.591223972,-43.46509214,10.412747,13002,16242,18324,20071,21266,26197
4321303,Taquari,-29.80280085,-51.86277648,44.473898,22453,26786,28913,25024,25887,26135
5211206,Itapuranga,-15.56233125,-49.94449342,646.515276,20299,30086,30366,31215,26740,26085
2202703,Cocal,-3.47045349,-41.55684483,131.240553,13889,18897,24303,26989,24150,26044
3118809,Cora_ao de Jesus,-16.68932345,-44.35849529,785.932831,31523,30140,30088,32688,25729,26035
3160405,Santo Ant_nio do Monte,-20.08721925,-45.29393592,943.056264,17534,16560,14913,17979,23473,25989
1505700,Ponta de Pedras,-1.396599998,-48.87178556,4.199593,15767,10998,12876,16500,18694,25989
3203403,Mimoso do Sul,-21.06537351,-41.36442527,73.069157,33042,23778,23284,24041,26199,25898
4101606,Arapoti,-24.14656917,-49.8248285,875.698409,9228,13650,17104,20603,23884,25856
3152808,Prata,-7.696983084,-37.08233398,588.163983,16693,18501,19554,24638,23576,25805
2201507,Batalha,-9.674593028,-37.12709189,131.599824,16442,19020,21465,22332,24127,25786
2701001,Boca da Mata,-9.645144567,-36.2117249,163.849978,9191,15362,18162,22188,24227,25780
3116605,Claudio,-20.44457466,-44.76842253,834.26831,11709,13610,16054,18481,22522,25777
5002407,Caarapo,-22.63658222,-54.8269701,472.470163,13758,26007,27213,22492,20706,25763
2911907,Ia_u,-12.76913779,-40.21336524,241.815348,13395,19261,25174,26065,28501,25735
2913507,Iguai,-14.75796253,-40.09751345,442.606953,24448,23696,23549,22984,25134,25724
3144607,Nepomuceno,-21.23457693,-45.23742912,856.938224,23836,19371,21175,24069,24822,25721
2707305,Porto Calvo,-9.052448314,-35.39833446,55.555465,15870,17654,20482,22658,23951,25718
1300409,Barcelos,-0.972801053,-62.92566966,35.36196,10901,7724,9091,11035,24197,25715
1501907,Bujaru,-1.513991462,-48.03587501,17.010542,11874,15735,25987,14117,21032,25700
1301001,Carauari,-4.881665904,-66.89663528,66.15796,13868,16984,20037,19298,23421,25700
5104807,Jaciara,-15.96483818,-54.96418818,347.465702,5664,32132,14437,21917,23796,25666
2610202,Panelas,-8.667242285,-36.0015758,572.222995,28032,30610,28728,26666,25874,25654
5005608,Miranda,-20.2393335,-56.39019829,122.647034,12949,18634,24126,20176,23007,25615
2305605,Independencia,-27.84733156,-54.18810833,379.292586,28450,39075,43845,24031,25262,25586
2800670,Boquim,-11.14639163,-37.62357348,159.985786,10843,7989,18323,23015,24188,25528
4318507,Sao Jose do Norte,-32.02060911,-52.03420227,7.191338,27868,18824,21747,22071,23796,25523
2313203,Tamboril,-4.833928583,-40.31906851,321.553423,15908,21065,25931,26260,25973,25455
2709400,Vi_osa,-5.991857175,-37.94740902,205.492263,42492,28734,24670,23571,26263,25444
2913200,Ibotirama,-12.18401357,-43.21869627,427.851968,7250,10630,17157,23270,24149,25422
2907301,Castro Alves,-12.76583264,-39.42651943,254.853072,40613,46716,50465,26773,25561,25419
